,address,store,buy,swap,share,referral,total
35815,0xbf36a90aba7573771818cef8366e0f6363f7253d,1,0,1,0,0,2
35816,0x8a4e972e840244cc9b571c013dc6e58a632d2c3f,0,0,0,1,0,1
35817,0xb7c265e0e86d619a7cb5ec07d4610bd809cdbcf4,1,1,1,1,0,4
35818,0xb558f024bbb0dc65e94d54865c8117a7a21a129c,1,1,1,1,0,4
35819,0x1496fc458e4f5497842942b2c17e6ea3a8534dc7,1,0,1,0,0,2
35820,0x1BA4125c8bcAE79Ac96f0054BF8142EA5C63FC95,0,0,0,0,0,0
35821,0x0f1a86216adf8a49ce4881255a852758e3c79cd4,1,1,1,1,0,4
35822,0x4173dff039e3c8ce1fb9ecf31be02e8ca2134fe9,1,1,1,0,0,3
35823,0x5c79e1380d4e957ee27b1f90455511576d8db327,1,1,1,0,0,3
35824,0x746ad757500d703a2df65f4e216da7d36e9c2265,0,0,0,0,0,0
35825,0xe60735dfa82aaa9f3cc51a989ceade0447260b94,0,0,1,1,0,2
35826,0x441d6253162d8a272002c6e44efc889bd884b9a2,1,1,1,1,0,4
35827,0xc4f6d1a93761adc360181b22389f1c26151d0f66,0,0,0,0,0,0
35828,0x02f9276a354015e6f4b24c7e124e4e23c0884c15,1,1,1,1,0,4
35829,0x11da89b01f02f6b33334141a31fbf72d6961648a,0,0,0,0,0,0
35830,0x495aecc2106c3317824b7e7fe35ecbccc66882a0,1,1,0,0,0,2
35831,0xb25108957c59093c94cabf2fcefb445365bd0dbc,1,0,1,0,0,2
35832,0xe374d6bfe91cd120d106aab25e4bca14c8baeb6f,1,1,1,0,0,3
35833,0x784d3ea8ebb09f05f9bdc2d7505308e2308e07f3,1,1,1,1,0,4
35834,0xeba7e85f9e70c1f013c33d1f698f2a27073d5f5a,1,1,1,0,0,3
35835,0x158d9c576ea88f026f3de749326a6ad96700d59c,0,0,0,1,0,1
35836,0xd55284ed934bee006b14e8b9e75062c97f0dca42,1,0,1,0,0,2
35837,0x36dadaa146af9092c87bc7945dd0cce8a065ebc1,1,0,0,0,0,1
35838,0x2f1343bc6b6a06a93e9ae1371ae6798946ffd641,1,1,1,0,0,3
35839,0x4ea271ce09aeef79379f897081aff4c02e272ddb,0,0,0,0,0,0
35840,0x5af28c753b6747955d1cf1a7541ea8114c520454,0,0,0,0,0,0
35841,0xdf5f8c3571360a16479369816c9eb1ddcb324e56,1,1,1,1,0,4
35842,0xe4231ae8fedd1881f0f43650d8d0d9e70d8597bf,1,1,1,1,0,4
35843,0x77dfe19707f78f321522922a8439f341e007100f,1,1,1,1,0,4
35844,0xbc13e68f0f928e46467aba105323af7ee84fd204,1,1,1,1,0,4
35845,0xe3d3a2e9d6db730eb51e17c6cf629f927a09579c,1,1,1,0,0,3
35846,0x17d4cc7aa33a4229f06b978c510572a7a83bd8ab,1,1,1,0,0,3
35847,0x7c51bba32d5378efbdd67e3b1e31ac13e5a32794,1,1,1,1,0,4
35848,0xba1c113ac8f93fd96c221228cef3663b6690a6d1,1,1,1,1,0,4
35849,0x5efee0c80f931cfd9dd54150f7fb81ab8a7d25c7,0,0,0,1,0,1
35850,0xf0dab630b9140e1ae7eb08c5bfccacbc3ef3872c,0,0,0,1,0,1
35851,0x4b5b1e015de009ad3d80e4b2ea177800c7a8ff57,1,1,1,0,0,3
35852,0x9ff563680530c77a203839b921b91893e2b6f58c,1,1,1,1,0,4
35853,0xd3db263783353c7c001474f97ae0a0e2434af8b0,1,1,1,0,0,3
35854,0x886a516b91b255f3202e644d4baab16ee0d9a585,1,0,1,0,0,2
35855,0x4c2001b65291f7c30efbab9030c3026a9d6201be,1,0,1,0,0,2
35856,0xf397b3ebb7b7adea3bcf921be8e82f43dc995a3d,1,1,1,1,0,4
35857,0x928ce18f01fb9f924f88257911cfb9bf2b39d042,1,1,1,1,0,4
35858,0x7658c4a3ae9a8d49bd519c2a1dd070300babe795,1,1,1,1,0,4
35859,0xef03be38e854a710dff9e42e5e1d433771d7c395,1,1,1,1,15,9
35860,0xb8649e69e17e818c19c62b0646cf30114e72c40a,1,1,1,1,0,4
35861,0xe459486fecdeb44f90c97c7c61fd37e2a97a37cb,1,1,1,1,0,4
35862,0x923838e2f6a527ab2295d9f6a39b635dcb5da060,1,1,1,0,0,3
35863,0x4663df59ef1e88f7a1b2dcaee022c3749961a314,1,1,1,1,0,4
35864,0xa723598850565561197116bc410691f08be8f616,1,1,1,0,0,3
35865,0x098fec8f27f2f67c5f3b6aec3175a15106ef55be,1,1,1,0,0,3
35866,0x3ea02b9de3e532be054684250099416f8c357e6a,1,1,1,1,0,4
35867,0x4243669f7e92a7bea76e8c4d4fdc97cdda9bd5e7,1,1,1,0,0,3
35868,0x0f5f2ddeb9336b8a5366b9741be064ae218cf55c,1,1,1,0,0,3
35869,0xbd96ce9981daaca582007bff4972aedb53d49d4c,0,0,0,0,0,0
35870,0xbe53a65e401801a598a47c49c12917eca41e2f71,0,0,0,0,0,0
35871,0x17f1a0e1752251cf55a19d4fbf1de7dcb70246e7,0,0,0,0,0,0
35872,0x463f77d5602a0b745f4918744c2e461f351746e9,1,1,1,1,0,4
35873,0x3b01bae6423584b481b549afb3ab0a12d8e9b1df,1,1,1,1,0,4
35874,0x2eb9916b9c6b7ac84912ffabd3d165dc0ba4b788,1,1,1,1,0,4
35875,0x3c82ebf7356f73fea13b71257ff33ab7eb14ae1a,1,1,1,1,0,4
35876,0xc9c4aefacf11432715fa75175680bb4ef4fa656a,1,1,1,1,0,4
35877,0xcc7ff4440167fa7bf3acd27bb88b2983509c98ef,1,1,1,0,0,3
35878,0x2f86806deeaa2cd1042eb6407f74570dfd37bef8,1,1,1,1,0,4
35879,0xd3e08759729ced3202df90ec5998840546014148,0,1,1,1,6,5
35880,0x6e632ffcc77feedf9770616a1e2ddc3c8e5db681,1,1,1,1,0,4
35881,0x6b49c71243a6c6ef35d2110dff861b936f7a408e,0,0,0,0,0,0
35882,0x3784e6e87f0881eb5676d6d52a67d8dc8959d364,1,1,1,0,0,3
35883,0x9e745423fb9d8a5e87b3d3ccafcd2426060eff27,1,1,1,1,0,4
35884,0x7bf1963ce8adb7bd2f39322c63c5b6a9a4dc4d8d,1,1,1,1,5,5
35885,0xa4c52f4453945a2d54ec3c7bdbcb9ec14c1e390b,1,1,1,1,0,4
35886,0x922ec9b89cbdea9a727fe60264cc5eeb229964c9,1,1,1,0,0,3
35887,0x3fae5b5be2ae241d17d985215fef096b522f92c7,1,1,1,1,0,4
35888,0x0e73fc61bb9d6b7588910c2d14e83bae68222c5d,1,1,1,1,8,6
35889,0x8082273e4e0f7652b5a8e2a2207cebd7baab40de,1,1,1,1,0,4
35890,0x1b5a566dc8843d880cebad96a65d61ac2eb625db,1,0,1,1,0,3
35891,0x1531de701a0b3df5d38c8aa2df19fe05c0cb55c3,1,1,1,1,0,4
35892,0x658eca5284b9590d6c3f68ab277c8989e11e8e4a,1,1,1,0,0,3
35893,0x2c9dce336410aad89a24339732188ce07eaf770f,0,0,0,0,0,0
35894,0x566157371820c338ba8b9925c7554138c80ded83,1,1,1,0,0,3
35895,0xc3c3ed1a08ce68239a345ec2c88bcebe45ef2ab9,1,1,1,1,0,4
35896,0xab19e71899fba167a6a2a66da3443c0bf2e5ff75,1,0,1,1,0,3
35897,0xdbd48448d296722e75e3622fc502063ef2e12d3e,1,1,1,1,0,4
35898,0xec6ab45e2a66103cfde254a568b6ea9c94acf972,0,0,0,1,0,1
35899,0x40ee36f5c94856c5fcb9f5fc3694b896eafffe74,1,1,1,0,0,3
35900,0x19d785209d4d6848caaae4c2f70a8baaaffb752d,1,1,1,0,0,3
35901,0xf04fb1d1ca9f11882024a960be536cda7fc82835,1,1,1,0,0,3
35902,0xa8d6dd2d03c4519949c18f2732a6a6a0a4abc8f6,1,0,1,0,0,2
35903,0x26b3d76c96de3735ac6cb0bccdd11312d3c42d4b,1,1,1,1,0,4
35904,0x4a5faa141bcd146349993ca940f729af0b264a87,1,1,1,1,0,4
35905,0xc1e6edfa06ea6dc3fa157475325ecb66eda20442,0,0,0,0,0,0
35906,0x38f1Fe1F339e7EF8139d8Aa15bbC77faB52CDbe4,0,0,0,0,0,0
35907,0x8c2e34a9e3a525104c5ba3cfffeba4bad828853a,0,0,0,0,0,0
35908,0x6c5b64776d0acace8449395b961b115c48fbd2bb,1,1,1,0,0,3
35909,0x1C730E0dA3020E4bCAcc70F6f12ea2312Aab1ba4,1,1,1,1,0,4
35910,0x00a27db59992fcd4b691d2a9f9177f894f701abe,1,0,0,0,0,1
35911,0x0091bd13a5ada7ef50965d655cc08d81487ce48f,1,1,1,1,0,4
35912,0x15731a48a1f530187fb2b0d284ef906e4b1fb01e,1,1,1,1,0,4
35913,0xde35f9256253686f5097a13afe9a1808e50ffac7,1,1,1,0,0,3
35914,0x70b59f5a536b304c244591a7eacd70464bb8fe40,0,0,0,0,0,0
35915,0x7853c58371153f922ed7dc79db863a41ecf70d0e,0,0,0,0,0,0
35916,0xaf89b02c6cbc7eb5f8a113757e933ff919a5847d,1,1,1,1,0,4
35917,0xD16Fa8165776267770528AA47BC29FD6d1dE3fb6,0,0,0,0,0,0
35918,0x697f452004df859fa880c64373771a00b7a8ecf3,1,1,1,0,0,3
35919,0xdd38d6ab524e3fe89e71f09566bf733709c2504d,1,1,1,1,0,4
35920,0x99155a4b4e558fd2d2deedecf3ff94c427aa3377,1,1,1,1,0,4
35921,0xbb2e2ad181351c97d55b4a582f4bde52d0d4dacc,1,1,1,1,0,4
35922,0x3131f4b4d5cec8f542dce505366b3d050d5380de,1,1,1,1,0,4
35923,0x49f394f11756b9b2a03aa589c9ef3a2abf01cb8d,1,1,1,0,0,3
35924,0x6416abba70cfe981e3a07073bb16f1e1d9767b71,0,0,0,0,0,0
35925,0xaca973bc221bc58aca8f5244abe391ba08884f11,1,1,1,0,0,3
35926,0x1d4e04aaedd92d704fe9709c9030060b048f6e60,1,1,1,1,0,4
35927,0xb3be754ea86512d8854c3f6d355514e96e1edd18,1,1,1,0,0,3
35928,0x30a359c3f0335e4ca5106414cfd79779e0f8102a,1,0,1,0,0,2
35929,0x36732d5b85ba23383af42569cd4557b675a7413d,1,1,1,1,0,4
35930,0x8fcbe3d3381daf19ed97fabf2021e7fdde7a7a4e,1,1,1,0,0,3
35931,0xbe85351c21f2bad36c90dcc02310b09f9fc55ffa,1,1,1,1,0,4
35932,0xf0ae575c45137eba30286212e3dfe6fba1a9811c,1,1,1,0,0,3
35933,0xdc8d0adc36663cb3ef0fbe032f26aac97a6374e5,1,1,1,1,0,4
35934,0x3c82b6671b883736fdffdc4c19cc10f23b9178d0,1,1,1,1,0,4
35935,0xd1f0e4578fc2f32a0aa3975ab983742df3ce0d46,0,0,0,0,0,0
35936,0xdf6724d01a89cbeb34167dbe1c738cd752663673,1,1,1,0,0,3
35937,0x19e1270925db969b7f4adc8296d59cd9317d921b,1,1,1,1,0,4
35938,0xaff773f956c9844eb3cf59729a421a08d90c90b9,1,1,1,1,0,4
35939,0xd2a3a522f2e8e8e0a12baf4ea2fb80d181f7df67,1,1,1,0,0,3
35940,0x9e4e660737c14a7e5bd383948a7de7a4ff413bad,1,1,1,0,0,3
35941,0xa211a8d7da2a0a615fb9f5a92db2b99eff30adea,1,1,1,1,0,4
35942,0x1ef84a9eb9b628240f076b7ce2f189c7f0a0578c,1,0,1,1,1,3
35943,0x66b176439937a69e0e9542ab02d8703f3b5ec044,1,1,1,1,0,4
35944,0x5aacad7d55d8d42f114c0400ea4edc8e56b63087,1,1,1,0,0,3
35945,0xad994ef6e52eb6c4c975f734272a8522cb17405b,1,0,0,1,0,2
35946,0x2616c15be3da23eb687a7e1d69cc52ce9dccbf8c,1,1,1,1,2,4
35947,0x121e5423ccf5d52ef6f49e3e11fb01f848c1967c,1,1,1,0,0,3
35948,0x4d4fd2c28747696027be56fd0b0f6ada2d8a41c5,0,0,0,0,0,0
35949,0x36037dee2cf2ae476c77595ccd8f45f8161f2b4a,1,1,1,0,0,3
35950,0xccb35cd1e1864ba41af0d64bb027217db13cb3d2,1,1,1,0,0,3
35951,0x0dd34088608debda9b1abf1de3f2c3b7acfae3c7,1,1,1,0,0,3
35952,0x5b7b6e225c732e82962857584ab69b328ed6bf83,1,1,1,1,0,4
35953,0xb5aa243ad7eecde9db65328b409cd7520a7b91fc,0,0,0,0,0,0
35954,0xfa1603a2b8d3e4cc072a2d4e27ad1ad02950b7d7,1,0,1,0,0,2
35955,0xa6c566c7651a43adea11042799e64b85f42de947,0,0,0,0,0,0
35956,0xa7fd8e5b79a2da9c04a622664fb98cd167c61b73,1,0,1,1,0,3
35957,0x44aabf6bdbc3bf692127cb50666461ce6173338b,0,0,0,0,0,0
35958,0x34049a83000c2a86dde7e1710adcc1d5196a8845,1,1,1,0,0,3
35959,0xe253de3c3d9fc501ac1c783d78ec430ee4f79971,1,1,1,1,0,4
35960,0x9612e2e1c2dfb21a4917450729c006fbedec8e90,1,1,1,1,0,4
35961,0x6eb753c0af3ff9a90d57cec228a6224e013342e6,1,1,1,0,0,3
35962,0x8889c6f61f379e0b0f2993f81084ba342f1fcf53,1,1,1,1,0,4
35963,0xf6f31841110422196e6d7e03608fbac838e4e602,1,1,1,0,0,3
35964,0xf37295d1f20eaa22fd538c1d8f3164f7f5db912f,1,1,1,0,0,3
35965,0x6e09fce050219bc69b8cb52b22f4fa286fd754db,0,0,0,0,0,0
35966,0x60e6f24170e19a21de86d9bde190e0c2f2869df2,1,1,1,1,0,4
35967,0xfe2ea1eda1a3686155203d71de7daaf0cc311b45,1,1,1,1,0,4
35968,0x038872fc4fa79e6f200a685161b59f51cd84493c,0,0,0,1,0,1
35969,0xc553Ace09f27C19063C0a7F5134dC502ca42565C,1,1,1,1,0,4
35970,0xa320d9450b6b405c874f862ba4cb63543cd2ab4d,1,1,1,0,0,3
35971,0x3fa8298e95ed9590ec3b17fc192ec12d26500b3f,1,1,1,1,0,4
35972,0x97ceb1160293736ebc2680f6dd2f650a4c0413ec,1,1,1,1,0,4
35973,0xc968bb73e0999e604b4b410da6c585d58d28e221,0,0,0,0,0,0
35974,0x6334899d49757be92b4e043be1f0cd04df10119a,1,1,1,1,0,4
35975,0x2fae6d4f01b5da14fab0bbddd9ea104442839c60,0,0,0,0,0,0
35976,0xe0a0c98afd1610567a49a0bd79cfd666671ee426,1,0,1,0,0,2
35977,0xab3a276b55045cff63bef7269c2bf29e9fd88aca,1,1,1,1,0,4
35978,0x9aca099880a3634e163c02b3bde3e6adba54def9,1,1,1,0,0,3
35979,0xc88129226ed89472a9a8fef04ed7868349e40f9c,1,1,1,0,0,3
35980,0xffe2e4b79b4b24da65439933c666a198bb33ea3a,1,1,1,1,0,4
35981,0xc624c93d7a280e41239daba9f90230f85405ccff,1,0,0,0,0,1
35982,0x080daa833319c9909cff62e8b0cf68bfb126badb,1,1,1,1,0,4
35983,0xaa2d33492314616c8611ee9e3debafb402fa3c71,1,1,1,1,0,4
35984,0xa79559a796db324cee452fa086df32523e969af2,1,0,1,0,0,2
35985,0xeba9aa86f70c14e84ea336155dadd79ee846886e,0,0,0,0,0,0
35986,0xc68005656ab9c2744fc2f5ca706c3bea60ecc225,1,1,0,0,0,2
35987,0x1cd40e4327bf606c947b877b2892a86bf198f3be,1,1,1,1,0,4
35988,0x45edd089bc7bd554412883c85906961986b95410,1,1,1,0,0,3
35989,0x57213ce4772dd69721f70cf5870d5e9620301451,1,1,1,0,0,3
35990,0x388c4d9d1218e12fdf36804a2b59e337e00f9413,1,1,1,1,0,4
35991,0x2070ee4646ffeb4409343d932222bb29e2e9ea1a,1,1,1,1,0,4
35992,0x1f5680faaaad18c89ebc8f2c6b7334c139cef5e9,1,1,1,1,0,4
35993,0x32c5c0e03e463d7f9944305e43a4e5b2fb191a6d,0,0,0,0,0,0
35994,0x4b4413354a66fb4eb2c84c9aa76f65db8b1427b0,1,1,1,1,0,4
35995,0xca5863f3ab71a39b0d1b1324042ec3150f249e1a,1,0,1,1,0,3
35996,0x4562f38b3fd94bc6dcc36c4b0e910b3268396439,1,0,0,0,0,1
35997,0x5c31a27e043fbd766084cbff96277d1ce282ef3f,0,0,0,0,0,0
35998,0xfa8bb5de053bfd95aefa763bb632e148de928eaa,1,1,1,0,0,3
35999,0xc711f197f24780df23b8aff820184b3131fab953,1,1,1,0,0,3
36000,0x78c07Aa509e9900FB3325476593F652DA70c3d1c,0,0,0,0,0,0
36001,0x6f5da981982011f1ac2ec345b5c2681c16298f2e,1,1,1,0,2,3
36002,0xbb386ad296405faeb9b48b94787aac982636861b,1,1,1,1,0,4
36003,0xa13d16d4f98d481d62329949d89dff1bf0e76722,1,1,1,0,0,3
36004,0x559c3651b88c44234f7a1b4bdf6a48ed533baf3c,1,1,1,1,0,4
36005,0x3a15e641fabd240e9cb6ed99afcfd08281b02ad3,1,1,1,0,0,3
36006,0x821b980ea992edf7cda900ea9fc8837461ef0441,0,0,0,0,0,0
36007,0x63f04fe3452078eabab99843ffc9dc25902d2d63,0,0,0,1,0,1
36008,0xd457822429f0272089aaae7a09c1f14d45e614ce,0,0,0,0,0,0
36009,0xeaa50465cbc1655e1db2c9f7e3980948470a5492,1,1,1,0,6,5
36010,0x24610057eb12c0c49c418590d139d9802c7f51e0,0,0,0,0,0,0
36011,0xad734799603e7e17f1789ac8a92937b37d3c9bb6,1,1,1,1,0,4
36012,0x0a9fae50c7048b79645a13671b929263ddc681f9,1,0,1,0,0,2
36013,0xfa41adbc01408dd290ad2aa9dcd45d800bc46d9c,1,1,1,1,0,4
36014,0x1965c0bb23b0342dd4709582e5b99a212fde69a3,1,1,1,1,0,4
36015,0x0b87ad96d291bbe1d489eab67a2afaa9f805bdde,1,1,1,1,0,4
36016,0x8c1d9228d1fd8a737cae9cefc0f83071bbdec875,1,1,1,1,0,4
36017,0x276a258e6d3626314039aef42f535609d70bc3bf,1,1,1,0,0,3
36018,0x338306633f8c85ce0dffd73b3a3ee805a837295a,1,1,1,1,0,4
36019,0x4e6a85ff1b5bc452ad8db16cbb5925d55a5ca376,1,1,1,1,2,4
36020,0x2d6b4b2536542e72692bce69d10a0e8406111b6d,1,1,1,1,9,7
36021,0x6e6a04ee325470bd4c6af8114c74b5cfafe1ef05,1,1,1,1,0,4
36022,0xea764bd87153240a0b2bdea5d84aa51da25438ef,0,0,0,0,0,0
36023,0x3afc605b53df973ff1a2b79e735332c093db1b83,1,1,1,1,0,4
36024,0x2c022523645c15a277aa4538f01528ee86342526,0,0,0,0,0,0
36025,0xd20ab7d59f2aadf58a516d7b6090edd6df505361,1,1,1,0,0,3
36026,0xc0fdcd64b3c462a51c6d0ff7762d8cf0e400448b,1,1,1,1,0,4
36027,0xca70de577d039ff09aeebf04575b80a0b474b57c,1,1,1,0,0,3
36028,0xf2239dc84bfb9da461ae44027aff2d0c69881ffb,1,1,1,1,0,4
36029,0x0085ddecfebe57743758c04dd7aefa8ec61cb368,1,1,1,1,0,4
36030,0xac72ba3f2c127c64079487d5865313b7eb3453b4,0,0,0,0,0,0
36031,0x0cb275a414adddb41abcab4368549c37efc6d827,1,1,1,1,0,4
36032,0xFa29A7Fb92839DE9ca832A837cD1591A1f0FCaC2,0,0,0,0,0,0
36033,0x3fd53ec97ee0f82b871f93098a540fdc816d3266,1,1,1,0,0,3
36034,0x7aa057116281271063f48f69a3a7b68eb38bd462,0,0,0,0,0,0
36035,0x6c4b4bbc639e01b4343f6189d7c26a27957716a3,0,0,0,0,0,0
36036,0x3ef7093df010bb27f85a5e10fd0646a053da66f8,1,1,1,1,0,4
36037,0x26e310ffaea999b154ba1fa9534d5eeb21b85603,0,0,0,0,0,0
36038,0x02c6d6c0d97af35add698b6ec2b8dff2eddfb85d,0,0,0,0,0,0
36039,0x90e713df634e0e34691651d8c02f1bef0538eb02,0,0,1,1,0,2
36040,0x6b627d6f1eeb0f91df1e119b1944d447ded4d9c7,1,1,1,0,0,3
36041,0xd08fe80e0c0612e86ef1bdb46a1bf7406524df66,1,0,1,0,0,2
36042,0xb10b51af6ebb832ab5b3c84888be1216270904a3,1,1,1,0,0,3
36043,0x44e709123a257c4f7fdabd90a65bdef1546ed62a,1,0,1,0,0,2
36044,0x892f9ce9f05270c22de3691f0b4cf04d6b55a6c8,1,1,1,0,0,3
36045,0x543e2335491e37fbc09a474872a563be8cb139ae,1,1,1,0,0,3
36046,0x3Ea69b44ed9003Fb1a9790a6f31615F0cAd546Da,1,1,1,1,0,4
36047,0x425f861c11e8769ebd18be51b7698ebf0f786ae7,0,0,0,0,0,0
36048,0xa337452920435cd7d49d5867c955fd5f57ecba11,1,1,1,0,0,3
36049,0x8ed459dd8793377293bf2f80d7994b84cd8b8923,0,0,0,0,0,0
36050,0xd0b21b64f0e03cb727fd240800369379c214c361,1,1,1,0,0,3
36051,0x0cf91ed8a14873f8903309db6f151a6c2a4dccd3,1,1,1,1,0,4
36052,0x6590edba4bbe663e423809e870834dbe4754b83c,1,1,1,1,0,4
36053,0x079b320bd2f050e7b42d31e6d6e2bf83fa9cf181,1,0,1,1,0,3
36054,0xedc69952f2aa9b1b045f6745978ed17da98f7709,1,1,1,0,0,3
36055,0x5c26238253f3d37236e61f63440dd30be96cf459,0,0,0,1,0,1
36056,0x2e0957f07696a311f4d8c17887eea329a452144e,1,1,1,1,0,4
36057,0xcd6b03d98eec63d66372a4ed806228c6cc0adf61,1,1,1,1,0,4
36058,0xd20534b23ed81de92a3dfcc6294538efea0811f0,0,0,0,0,0,0
36059,0x6c57c42a0af3be5144cdffbaad823d0846b23276,1,1,1,1,0,4
36060,0x641dcc532f383b766f34216359e6979966f9945f,0,0,0,0,0,0
36061,0x87acd126302195385dc3e9002ccdf3a5900a7301,1,0,1,1,1,3
36062,0xda0a34f428fd2fbcd9d9ca3502336178ae50e7d7,1,1,1,0,0,3
36063,0xdddd48e4e2ce1c338ab63aaa50af53bfa8de8581,1,1,1,0,0,3
36064,0x16d21bf03c9617875cb88ce7705c48f8aaa7a7e3,1,1,1,0,0,3
36065,0x1cebc03838b63e991f18d5031154082a1bc3cada,1,1,1,0,0,3
36066,0xc6c2ca7723a44c964d65b8d5992df2e2f90ba3e7,0,0,0,0,0,0
36067,0x78d4e43f538d1d872c6f45aff232c77938853dac,1,1,1,1,0,4
36068,0x1e2963edd4668a02c67ba55136bd26e4e5038d4a,0,0,0,0,0,0
36069,0x6e2f1cbec4680df04911faeb6b8b2722a6f06df3,1,1,1,0,0,3
36070,0x99e038aa5cf812d0587c8a1c362212399f0d565b,0,0,0,0,0,0
36071,0xee780982ba7186953df0e2c38e76859050d69984,1,1,1,1,0,4
36072,0x82c9e0323414119fe831c9654126a511f15a93ea,1,1,1,0,0,3
36073,0x5b1f16e159fa748460422d562ab116f3ef4ed0eb,1,1,1,1,0,4
36074,0x99bb7d4856b2d36682664464cd4924562667d076,1,1,1,0,0,3
36075,0x184c04846cd2917909ba2ff0a6d1e4431df1214f,1,1,1,0,0,3
36076,0x115a6708da88484c18c89150ed58a835b775be3c,1,0,1,1,0,3
36077,0x09f1ae3827bf3288fe82897bdfa10d82b2f14dce,1,0,1,1,0,3
36078,0xcc3a5b4ed2b093527b178d2f5c121462c74cb91c,0,0,0,0,0,0
36079,0xe76b6f2d797f940235bd3391e55459fb3849f00e,1,1,1,1,0,4
36080,0xc01d590a473e62196b546109d02ecebd21a52400,1,1,1,1,0,4
36081,0xb3d3651be494fd5820d9422415147f10a6ca9649,0,0,0,0,0,0
36082,0x4a53749d6257bc4f8a7918121579134890cd246d,1,1,1,1,0,4
36083,0x5cc3b9aaa1eb9b75c6093736e16016f1438793f7,1,1,1,1,0,4
36084,0xfcdb4464d3b11a9f0c2c9eb13f8f7f5e606c0701,1,1,1,0,0,3
36085,0xcde39b0a1187341ddcf7f923802c191d527f60f9,1,1,1,0,0,3
36086,0xb0b86fe9b5099ecb1bbfe33f11597244e62740d1,1,1,1,0,0,3
36087,0x3f6e3850f8b1883d42195492fe5621a3a1f9797a,1,1,1,1,0,4
36088,0x017cbd8e34e2dc1a11b39b9569792238fe241b4d,1,1,1,1,0,4
36089,0xe6e46627e9b7b1eabe427f42b7fd34aef7d3de4f,1,1,1,1,0,4
36090,0x79daad3d77f1a3ea96b70166fd339d30ce66ac12,1,0,1,0,0,2
36091,0x96c25121a0013c337b704735307d59d45a47940f,1,0,0,0,0,1
36092,0x2c5d3f5e6070e6c7e832a813f1c52089da482883,1,1,1,1,0,4
36093,0xc63065efad5496d24a9ffd74b06c5e4558f4437f,1,1,1,0,0,3
36094,0x9e2cc1be356279eecdff368d49890f1ae7b44c5c,1,1,1,1,0,4
36095,0x6ff63f5a40576226e39b0b5b23809c13ffe7fce8,1,1,1,1,1,4
36096,0x2f0777476f41c8a2b327f2bd2366b126d259c92a,0,0,0,0,0,0
36097,0xc6c597ea77d8684fec1d55069508fc9e16a11987,1,1,1,0,0,3
36098,0x63f3394b9f85da72b19d9d179d4fea9b5a08fb55,1,1,1,1,0,4
36099,0x0754637d9e25b9a5289df47227f187767c0790a1,1,1,1,1,0,4
36100,0x3da8e0fd1d55f434e7e126f8b7936a2c3373dabe,1,1,1,1,0,4
36101,0x74d43f7221ddf6e9668b0e92e18f73decdfac25d,1,1,1,0,0,3
36102,0x2a8e1fd7135e4aa88fdee86c123e9ba8318acd96,1,1,1,1,0,4
36103,0xcd92890603af492a4d2f8b07c5b1fca8606d2459,1,1,1,1,0,4
36104,0xa2b9deb5fc58cc617d1228793f567bade9bf3533,1,1,1,0,0,3
36105,0x471caecfc541136084faa8a303d3df3efb408f08,1,1,1,0,0,3
36106,0xcb27c3be686dc44144eb7145f7f63d3371172beb,1,0,1,1,0,3
36107,0x15B5D15B61bB370e86e7d4867c48DA2F5dF35675,1,1,1,1,0,4
36108,0x7aa2a117155fb527167a9f77c361c583d453cda3,0,0,1,0,0,1
36109,0x3ba230adc4537792519be90684a72205b18504e5,1,1,1,1,0,4
36110,0x2fa20bd6d6f56807c230b746977600def6a53ad9,0,0,0,0,0,0
36111,0x08b5b87f5956c47cb36ea8229826d1022cdd5878,1,0,1,0,0,2
36112,0xe9c50b90216b3403d9b4836f71e8c5f3d5ff83f2,1,0,1,0,0,2
36113,0xf449719f1c2044f25fb82d2d393cddaa8d63ee24,0,0,0,0,0,0
36114,0xdbac1f180b5ea36d1d8f55dc39098b0ac4925da1,1,1,1,1,0,4
36115,0xb06131ca65a7cfd9c4ecdd89133ced5532ac43c3,1,1,1,0,0,3
36116,0x1e37c7d27281a0bd70afd7bff0f804d25a176620,0,0,1,1,0,2
36117,0x7d626721f6c6d6e078e3ea3bc75d5b8d34b08537,1,0,1,1,0,3
36118,0x8c01790089ceaf36493dbd6e01b8f4905dbe8ec1,0,0,0,0,0,0
36119,0xea3d0d8659a26516c7aec2401a97de7622596481,1,1,1,1,0,4
36120,0x1d33c133e6a9ce7109880f7f94fa765ccb78eb77,0,0,0,1,0,1
36121,0x4ab1638abe32e9de69403adf6722c743b3ac5a8f,1,0,1,0,0,2
36122,0x9afaf13b7c02b09de36505ce4560b86dc6f1393a,1,1,1,0,13,7
36123,0xd4e184b33dc103a03b90b19691859a0ec398af87,1,1,1,1,0,4
36124,0x11d04459e559058373d20efb03d4392a9b3885fa,1,1,1,1,0,4
36125,0x03b3bbc74da3cdbfd6f51c584d1f61d8ba114515,1,1,1,1,0,4
36126,0xf566c9de1c13254aecfb690046e2ab484d3f5f60,1,1,1,1,0,4
36127,0xc1db925ed5acedd15fed86f8a2b4e3556f5dfdb9,1,1,1,0,0,3
36128,0x680e6209e2408cae62f59b1b58fbde3d008828b4,1,1,1,0,0,3
36129,0x6e31bfc82fb327a9422b9211b810a4e45082af8b,1,1,1,1,0,4
36130,0xae13b30e45beecfc465420c83d099a46ab55142b,1,1,1,1,0,4
